Table 210-06401 : Unemployed persons and unemployment rate by age and sex,,,,,,,,
 ,,,,,,,,
Sex,,,Male,Male,Female,Female,Both sexes,Both sexes
 , , ,Unemployed persons (1),Unemployment rate (2),Unemployed persons (1),Unemployment rate (2),Unemployed persons (1),Unemployment rate (2)
,,,No. ('000),(%),No. ('000),(%),No. ('000),(%)
Year / Moving 3-month period,,Age group,,,,,,
2001,,45 - 49,15.5,6.0,5.2,3.5,20.7,5.1
2001,,50 - 54,12.6,6.2,3.5,3.6,16.1,5.3
2001,,55 - 59,6.8,6.5,1.1,2.8,7.9,5.5
2001,,60 and over,2.8,2.9,0.3,1.7,3.1,2.7
2001,,     60 - 64,2.3,3.8,,,2.6,3.5
2001,,     65 and over,0.5,1.3,,,0.6,1.3
2001,,15 and over,117.8,6.0,56.5,3.9,174.3,5.1
2002,,15 - 24,35.5,18.1,23.7,11.7,59.3,14.9
2002,,     15 - 19,13.6,34.2,9.0,26.5,22.6,30.6
2002,,     20 - 24,22.0,14.0,14.7,8.7,36.6,11.3
2002,,25 - 29,17.9,8.0,10.1,4.2,28.0,6.1
2002,,30 - 34,15.5,6.4,10.9,4.3,26.4,5.3
2002,,35 - 39,18.7,6.4,11.1,4.5,29.8,5.5
2002,,40 - 44,21.7,6.7,12.5,5.7,34.2,6.3
2002,,45 - 49,20.1,7.5,10.9,6.4,31.1,7.1
2002,,50 - 54,17.9,8.5,7.5,6.7,25.4,7.9
2002,,55 - 59,11.4,10.1,2.6,5.8,14.0,8.9
2002,,60 and over,5.2,5.5,0.7,2.9,5.9,5.0
2002,,     60 - 64,3.9,6.6,0.5,3.7,4.4,6.0
2002,,     65 and over,1.3,3.8,,,1.4,3.3
2002,,15 and over,164.0,8.4,90.1,6.0,254.2,7.3
2003,,15 - 24,36.0,18.4,22.4,11.3,58.4,14.8
2003,,     15 - 19,12.3,32.7,8.7,27.3,21.0,30.2
2003,,     20 - 24,23.7,15.0,13.7,8.2,37.4,11.5
2003,,25 - 29,19.3,9.0,10.3,4.5,29.6,6.7
2003,,30 - 34,17.4,7.4,11.5,4.6,28.9,6.0
2003,,35 - 39,18.7,6.9,12.9,5.3,31.6,6.1
2003,,40 - 44,23.9,7.5,13.7,5.9,37.6,6.8
2003,,45 - 49,24.2,8.7,12.6,7.0,36.8,8.0
2003,,50 - 54,21.6,10.1,8.1,6.9,29.7,8.9
2003,,55 - 59,14.3,11.5,3.2,6.5,17.5,10.1
2003,,60 and over,4.5,5.1,0.5,2.4,5.0,4.6
2003,,     60 - 64,3.6,6.7,0.5,3.6,4.1,6.0
2003,,     65 and over,0.9,2.7,,,0.9,2.2
2003,,15 and over,180.0,9.3,95.3,6.3,275.2,7.9
2004,,15 - 24,29.8,15.2,18.3,8.9,48.1,12.0
2004,,     15 - 19,10.5,29.0,7.1,22.6,17.7,26.0
2004,,     20 - 24,19.3,12.1,11.2,6.4,30.5,9.1
2004,,25 - 29,14.6,6.9,8.1,3.6,22.6,5.2
2004,,30 - 34,13.0,5.6,9.4,3.8,22.4,4.7
2004,,35 - 39,14.9,5.7,10.7,4.4,25.6,5.1
2004,,40 - 44,18.3,5.8,13.8,5.7,32.1,5.8
2004,,45 - 49,22.4,7.7,12.7,6.6,35.1,7.3
2004,,50 - 54,18.9,8.6,9.8,7.7,28.7,8.3
2004,,55 - 59,14.0,10.5,4.0,6.9,18.0,9.4
2004,,60 and over,5.9,6.5,0.7,3.1,6.6,5.9
2004,,     60 - 64,4.7,8.8,0.6,4.3,5.3,7.9
2004,,     65 and over,1.2,3.2,,,1.3,2.8
2004,,15 and over,151.8,7.8,87.4,5.6,239.2,6.8
2005,,15 - 24,26.1,13.7,16.2,7.9,42.3,10.7
2005,,     15 - 19,8.4,24.2,5.4,19.0,13.8,21.9
2005,,     20 - 24,17.8,11.3,10.8,6.1,28.6,8.6
2005,,25 - 29,12.1,5.8,7.1,3.1,19.2,4.4
2005,,30 - 34,10.7,4.6,6.9,2.8,17.5,3.7
2005,,35 - 39,11.1,4.5,8.0,3.4,19.1,4.0
2005,,40 - 44,14.7,4.8,11.2,4.5,25.9,4.7
2005,,45 - 49,19.9,6.6,9.3,4.7,29.2,5.9
2005,,50 - 54,17.0,7.5,7.0,5.4,24.0,6.7
2005,,55 - 59,11.8,7.9,3.9,5.8,15.8,7.3
2005,,60 and over,4.0,4.3,0.6,2.4,4.5,3.9
2005,,     60 - 64,3.4,6.0,0.5,3.6,3.9,5.5
2005,,     65 and over,0.6,1.7,,,0.6,1.4
2005,,15 and over,127.5,6.5,70.1,4.4,197.6,5.6
2006,,15 - 24,24.0,12.8,16.4,8.1,40.4,10.4
2006,,     15 - 19,7.9,24.8,5.2,18.6,13.1,21.9
2006,,     20 - 24,16.1,10.4,11.2,6.4,27.3,8.3
2006,,25 - 29,10.7,5.0,6.0,2.5,16.6,3.7
2006,,30 - 34,9.6,4.2,5.8,2.4,15.4,3.3
2006,,35 - 39,10.1,4.2,7.0,2.9,17.0,3.6
2006,,40 - 44,11.5,4.0,7.7,3.2,19.3,3.6
2006,,45 - 49,16.6,5.5,8.8,4.2,25.4,4.9
2006,,50 - 54,14.4,6.1,5.4,3.8,19.8,5.3
2006,,55 - 59,10.4,6.5,3.5,4.7,14.0,5.9
2006,,60 and over,2.9,3.0,,,3.1,2.6
2006,,     60 - 64,2.6,4.4,,,2.8,3.7
2006,,     65 and over,0.4,1.0,,,0.4,0.8
2006,,15 and over,110.2,5.7,60.8,3.8,171.1,4.8
2007,,15 - 24,19.8,10.9,14.6,7.2,34.4,8.9
2007,,     15 - 19,6.9,20.7,5.4,18.7,12.3,19.8
2007,,     20 - 24,13.0,8.7,9.2,5.3,22.2,6.9
2007,,25 - 29,9.0,4.2,5.5,2.2,14.4,3.1
2007,,30 - 34,8.5,3.7,6.6,2.7,15.1,3.2
2007,,35 - 39,7.1,3.0,5.2,2.1,12.4,2.6
2007,,40 - 44,10.1,3.6,6.9,2.8,17.1,3.2
2007,,45 - 49,11.6,3.8,7.7,3.5,19.2,3.7
2007,,50 - 54,11.6,4.7,5.9,3.9,17.5,4.4
2007,,55 - 59,8.5,5.1,3.5,4.2,12.0,4.8
2007,,60 and over,2.9,2.8,0.4,1.5,3.3,2.5
2007,,     60 - 64,2.4,3.6,0.4,1.9,2.8,3.2
2007,,     65 and over,0.4,1.3,,,0.5,1.1
2007,,15 and over,89.0,4.6,56.3,3.4,145.3,4.0
2008,,15 - 24,17.7,10.3,12.9,6.7,30.6,8.4
2008,,     15 - 19,5.3,18.1,3.6,13.7,8.9,16.0
2008,,     20 - 24,12.4,8.7,9.3,5.6,21.7,7.1
2008,,25 - 29,8.3,3.8,6.0,2.3,14.2,3.0
2008,,30 - 34,6.2,2.8,4.8,1.9,11.0,2.3
2008,,35 - 39,6.2,2.7,5.7,2.3,11.9,2.5
2008,,40 - 44,8.8,3.3,5.9,2.5,14.7,2.9
2008,,45 - 49,10.0,3.3,7.3,3.3,17.3,3.3
2008,,50 - 54,11.1,4.3,4.6,2.9,15.7,3.7
2008,,55 - 59,7.7,4.4,2.2,2.4,9.9,3.7
2008,,60 and over,2.4,2.2,0.3,0.9,2.7,1.9
2008,,     60 - 64,2.1,2.9,0.3,1.1,2.4,2.4
2008,,     65 and over,0.3,1.0,,,0.3,0.8
2008,,15 and over,78.3,4.0,49.7,2.9,128.0,3.5
2009,,15 - 24,25.4,15.2,18.1,10.1,43.5,12.6
2009,,     15 - 19,6.5,23.8,4.6,19.5,11.1,21.8
2009,,     20 - 24,18.8,13.5,13.5,8.7,32.3,11.0
2009,,25 - 29,14.3,6.6,8.9,3.4,23.1,4.8
2009,,30 - 34,9.4,4.4,8.2,3.3,17.6,3.8
2009,,35 - 39,10.2,4.5,8.7,3.5,18.9,4.0
2009,,40 - 44,11.8,4.7,9.4,4.0,21.2,4.3
2009,,45 - 49,15.9,5.4,9.7,4.2,25.7,4.8
2009,,50 - 54,16.1,6.0,6.4,3.7,22.6,5.1
2009,,55 - 59,11.3,6.2,4.0,4.2,15.2,5.5
